accident_id,date,time,day_of_week,is_weekend,hour,location_name,latitude,longitude,elevation_m,vehicle_type,num_vehicles,accident_type,driver_age,driver_gender,driving_exp_yrs,estimated_speed_kmh,speed_limit_kmh,speeding,weather_condition,precipitation_mm,temp_avg_c,visibility_km,wind_speed_kmh,pressure_hpa,road_curvature,road_slope_deg,surface_condition,severity,injuries,fatalities,risk_score,reporting_officer,terrain,is_wet_road,risk_probability,description,wx_tavg,wx_tmin,wx_tmax,wx_prcp,wx_wspd,wx_pres,month,wx_temp_range,wx_is_rainy,wx_heavy_rain,wx_rain_cat,wx_rain_3day,wx_pressure_drop
KDG-0305,2025-03-25,21:10:00,Tuesday,0,21,Upper Kadugannawa Pass,7.2555,80.5125,620,motorcycle,1,excessive_speed,27,male,5,68,50,1,heavy_rain,8.0,25.5,1.5,18.0,1007.0,sharp,13.0,very_wet,high,2,1,10,SLP-1304,Hairpin Bends / Steep Gradient,1,0.96,Motorcycle involved in Excessive Speed incident at Upper Kadugannawa Pass,27.2,22.7,35.0,3.5,7.9,1009.5,3,12.3,1,0,light,8.0,0.0
KDG-0306,2025-03-28,7:55:00,Friday,0,7,Mawanella Area,7.2501,80.4475,470,lorry,1,overtaking,40,male,14,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,low,0,0,3,SLP-1305,Flat Urban / Town Center,0,0.32,Lorry involved in Overtaking incident at Mawanella Area,27.6,22.5,34.1,0.2,7.2,1008.5,3,11.6,0,0,none,7.2,-1.0
KDG-0309,2025-03-30,8:50:00,Sunday,1,8,Hingula / Ganethenna,7.2537,80.4779,520,lorry,1,mechanical_error,40,male,14,63,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,low,0,0,4,SLP-1308,Moderate Bends / Slope,0,0.4,Lorry involved in Mechanical Error incident at Hingula / Ganethenna,29.3,22.7,35.0,0.0,8.2,1008.9,3,12.3,0,0,none,0.0,0.4
KDG-0308,2025-03-30,17:20:00,Sunday,1,17,Pahala Kadugannawa (Lower Pass),7.2522,80.4929,560,car,1,overtaking,36,male,11,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,11.0,dry,low,0,0,4,SLP-1307,Steep Winding Road,0,0.44,Car involved in Overtaking incident at Pahala Kadugannawa (Lower Pass),29.3,22.7,35.0,0.0,8.2,1008.9,3,12.3,0,0,none,0.0,0.0
KDG-0307,2025-03-30,8:50:00,Sunday,1,8,Hingula / Ganethenna,7.2537,80.477,520,lorry,1,brake_failure,40,male,14,63,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,low,0,0,4,SLP-1306,Moderate Bends / Slope,0,0.4,Lorry involved in Brake Failure incident at Hingula / Ganethenna,29.3,22.7,35.0,0.0,8.2,1008.9,3,12.3,0,0,none,0.0,0.0
KDG-0310,2025-03-30,17:20:00,Sunday,1,17,Hingula / Ganethenna,7.2533,80.4782,520,car,1,overtaking,36,male,11,68,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,low,0,0,4,SLP-1309,Moderate Bends / Slope,0,0.4,Car involved in Overtaking incident at Hingula / Ganethenna,29.3,22.7,35.0,0.0,8.2,1008.9,3,12.3,0,0,none,0.2,0.0
KDG-0312,2025-03-30,17:20:00,Sunday,1,17,Mawanella Area,7.2524,80.4485,470,car,1,overtaking,36,male,11,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,low,0,0,3,SLP-1311,Flat Urban / Town Center,0,0.32,Car involved in Overtaking incident at Mawanella Area,29.3,22.7,35.0,0.0,8.2,1008.9,3,12.3,0,0,none,3.7,0.0
KDG-0311,2025-03-30,17:20:00,Sunday,1,17,Mawanella Area,7.2543,80.4636,470,motorcycle,1,overtaking,27,male,5,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,low,0,0,3,SLP-1310,Flat Urban / Town Center,0,0.32,Motorcycle involved in Overtaking incident at Mawanella Area,29.3,22.7,35.0,0.0,8.2,1008.9,3,12.3,0,0,none,0.0,0.0
KDG-0313,2025-04-02,7:10:00,Wednesday,0,7,Pahala Kadugannawa (Lower Pass),7.2485,80.4985,560,bus,1,overtaking,43,male,16,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,11.0,dry,medium,1,0,4,SLP-1312,Steep Winding Road,0,0.44,Bus involved in Overtaking incident at Pahala Kadugannawa (Lower Pass),27.0,23.3,33.2,21.6,5.8,1009.7,4,9.9,1,1,heavy,21.6,0.8
KDG-0314,2025-04-10,15:30:00,Thursday,0,15,Mawanella Area,7.2494,80.447,470,bus,1,slipped,43,male,16,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,medium,1,0,5,SLP-1313,Flat Urban / Town Center,1,0.48,Bus involved in Slipped incident at Mawanella Area,26.7,25.2,29.8,0.0,14.9,1009.6,4,4.6,0,0,none,21.6,-0.1
KDG-0315,2025-04-12,8:50:00,Saturday,1,8,Pahala Kadugannawa (Lower Pass),7.253,80.4923,560,lorry,1,slipped,40,male,14,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,sharp,11.0,wet,low,0,0,7,SLP-1314,Steep Winding Road,1,0.66,Lorry involved in Slipped incident at Pahala Kadugannawa (Lower Pass),28.9,25.2,33.3,2.3,15.5,1009.9,4,8.1,1,0,light,23.9,0.3
KDG-0316,2025-04-12,8:50:00,Saturday,1,8,Hingula / Ganethenna,7.2537,80.4779,520,lorry,1,brake_failure,40,male,14,63,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,low,0,0,4,SLP-1315,Moderate Bends / Slope,0,0.4,Lorry involved in Brake Failure incident at Hingula / Ganethenna,28.9,25.2,33.3,2.3,15.5,1009.9,4,8.1,1,0,light,4.6,0.0
KDG-0317,2025-04-12,8:50:00,Saturday,1,8,Mawanella Area,7.2545,80.4631,470,lorry,1,mechanical_error,40,male,14,53,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,low,0,0,3,SLP-1316,Flat Urban / Town Center,0,0.32,Lorry involved in Mechanical Error incident at Mawanella Area,28.9,25.2,33.3,2.3,15.5,1009.9,4,8.1,1,0,light,6.9,0.0
KDG-0318,2025-04-12,8:50:00,Saturday,1,8,Mawanella Area,7.2517,80.4481,470,lorry,1,overtaking,40,male,14,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,low,0,0,3,SLP-1317,Flat Urban / Town Center,0,0.32,Lorry involved in Overtaking incident at Mawanella Area,28.9,25.2,33.3,2.3,15.5,1009.9,4,8.1,1,0,light,6.9,0.0
KDG-0319,2025-04-15,8:50:00,Tuesday,0,8,Upper Kadugannawa Pass,7.2545,80.512,620,lorry,1,brake_failure,40,male,14,53,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,13.0,dry,high,2,1,5,SLP-1318,Hairpin Bends / Steep Gradient,0,0.48,Lorry involved in Brake Failure incident at Upper Kadugannawa Pass,29.1,23.3,34.7,11.0,7.2,1009.6,4,11.4,1,1,heavy,15.6,-0.3
KDG-0320,2025-04-15,19:40:00,Tuesday,0,19,Hingula / Ganethenna,7.254,80.4765,520,car,1,excessive_speed,36,male,11,78,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,medium,1,0,6,SLP-1319,Moderate Bends / Slope,0,0.6,Car involved in Excessive Speed incident at Hingula / Ganethenna,29.1,23.3,34.7,11.0,7.2,1009.6,4,11.4,1,1,heavy,24.3,0.0
KDG-0321,2025-04-15,17:35:00,Tuesday,0,17,Hingula / Ganethenna,7.2539,80.4773,520,car,1,excessive_speed,36,male,11,78,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,medium,1,0,6,SLP-1320,Moderate Bends / Slope,0,0.6,Car involved in Excessive Speed incident at Hingula / Ganethenna,29.1,23.3,34.7,11.0,7.2,1009.6,4,11.4,1,1,heavy,33.0,0.0
KDG-0322,2025-04-18,20:30:00,Friday,0,20,Pahala Kadugannawa (Lower Pass),7.2475,80.498,560,motorcycle,1,slipped,27,male,5,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,sharp,11.0,wet,high,2,1,7,SLP-1321,Steep Winding Road,1,0.66,Motorcycle involved in Slipped incident at Pahala Kadugannawa (Lower Pass),29.7,23.7,33.4,0.0,12.3,1009.2,4,9.7,0,0,none,22.0,-0.4
KDG-0323,2025-04-22,20:45:00,Tuesday,0,20,Mawanella Area,7.2488,80.4465,470,motorcycle,1,excessive_speed,27,male,5,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,high,2,1,5,SLP-1322,Flat Urban / Town Center,0,0.48,Motorcycle involved in Excessive Speed incident at Mawanella Area,29.0,22.6,34.1,0.0,10.1,1011.3,4,11.5,0,0,none,11.0,2.1
KDG-0324,2025-05-01,17:34:39,Thursday,0,17,Upper Kadugannawa Pass,7.251433,80.512293,620,bus,1,brake_failure,43,male,16,53,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,13.0,dry,medium,1,0,5,SLP-1323,Hairpin Bends / Steep Gradient,0,0.48,Bus involved in Brake Failure incident at Upper Kadugannawa Pass,28.8,23.0,34.3,3.4,12.1,1009.9,5,11.3,1,0,light,3.4,-1.4
KDG-0325,2025-05-05,9:50:00,Monday,0,9,Pahala Kadugannawa (Lower Pass),7.2472,80.4972,560,car,1,excessive_speed,36,male,11,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,11.0,dry,medium,1,0,7,SLP-1324,Steep Winding Road,0,0.66,Car involved in Excessive Speed incident at Pahala Kadugannawa (Lower Pass),28.6,23.3,35.0,0.0,11.2,1008.4,5,11.7,0,0,none,3.4,-1.5
KDG-0326,2025-05-05,8:15:00,Monday,0,8,Mawanella Area,7.2484,80.446,470,car,1,overtaking,36,male,11,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,low,0,0,3,SLP-1325,Flat Urban / Town Center,0,0.32,Car involved in Overtaking incident at Mawanella Area,28.6,23.3,35.0,0.0,11.2,1008.4,5,11.7,0,0,none,3.4,0.0
KDG-0327,2025-05-18,17:50:00,Sunday,1,17,Mawanella Area,7.2481,80.4455,470,three-wheeler,1,slipped,32,male,8,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,medium,1,0,5,SLP-1326,Flat Urban / Town Center,1,0.48,Three-Wheeler involved in Slipped incident at Mawanella Area,26.8,23.3,31.9,55.9,14.1,1007.5,5,8.6,1,1,heavy,55.9,-0.9
KDG-0328,2025-05-20,15:15:00,Tuesday,0,15,Pahala Kadugannawa (Lower Pass),7.2473,80.4965,560,lorry,1,brake_failure,40,male,14,53,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,11.0,dry,low,0,0,4,SLP-1327,Steep Winding Road,0,0.44,Lorry involved in Brake Failure incident at Pahala Kadugannawa (Lower Pass),27.3,23.1,31.2,3.6,19.0,1006.6,5,8.1,1,0,light,59.5,-0.9
KDG-0329,2025-05-20,17:45:00,Tuesday,0,17,Upper Kadugannawa Pass,7.2535,80.5115,620,motorcycle,1,excessive_speed,27,male,5,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,13.0,dry,medium,1,0,7,SLP-1328,Hairpin Bends / Steep Gradient,0,0.72,Motorcycle involved in Excessive Speed incident at Upper Kadugannawa Pass,27.3,23.1,31.2,3.6,19.0,1006.6,5,8.1,1,0,light,63.1,0.0
KDG-0330,2025-05-20,17:35:00,Tuesday,0,17,Pahala Kadugannawa (Lower Pass),7.2536,80.4918,560,car,1,overtaking,36,male,11,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,11.0,dry,medium,1,0,4,SLP-1329,Steep Winding Road,0,0.44,Car involved in Overtaking incident at Pahala Kadugannawa (Lower Pass),27.3,23.1,31.2,3.6,19.0,1006.6,5,8.1,1,0,light,10.8,0.0
KDG-0331,2025-05-20,17:35:00,Tuesday,0,17,Hingula / Ganethenna,7.2539,80.4773,520,car,1,excessive_speed,36,male,11,78,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,medium,1,0,6,SLP-1330,Moderate Bends / Slope,0,0.6,Car involved in Excessive Speed incident at Hingula / Ganethenna,27.3,23.1,31.2,3.6,19.0,1006.6,5,8.1,1,0,light,10.8,0.0
KDG-0332,2025-05-20,17:35:00,Tuesday,0,17,Mawanella Area,7.2545,80.4626,470,car,1,excessive_speed,36,male,11,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,medium,1,0,5,SLP-1331,Flat Urban / Town Center,0,0.48,Car involved in Excessive Speed incident at Mawanella Area,27.3,23.1,31.2,3.6,19.0,1006.6,5,8.1,1,0,light,10.8,0.0
KDG-0333,2025-05-20,17:35:00,Tuesday,0,17,Mawanella Area,7.2509,80.4475,470,car,1,overtaking,36,male,11,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,medium,1,0,3,SLP-1332,Flat Urban / Town Center,0,0.32,Car involved in Overtaking incident at Mawanella Area,27.3,23.1,31.2,3.6,19.0,1006.6,5,8.1,1,0,light,10.8,0.0
KDG-0334,2025-05-25,11:55:00,Sunday,1,11,Hingula / Ganethenna,7.2541,80.476,520,motorcycle,1,overtaking,27,male,5,68,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,medium,1,0,4,SLP-1333,Moderate Bends / Slope,0,0.4,Motorcycle involved in Overtaking incident at Hingula / Ganethenna,28.3,23.5,31.2,4.8,18.8,1008.4,5,7.7,1,0,light,12.0,1.8
KDG-0335,2025-05-25,11:55:00,Sunday,1,11,Hingula / Ganethenna,7.2541,80.4768,520,motorcycle,1,overtaking,27,male,5,68,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,medium,1,0,4,SLP-1334,Moderate Bends / Slope,0,0.4,Motorcycle involved in Overtaking incident at Hingula / Ganethenna,28.3,23.5,31.2,4.8,18.8,1008.4,5,7.7,1,0,light,13.2,0.0
KDG-0336,2025-06-02,19:40:00,Monday,0,19,Pahala Kadugannawa (Lower Pass),7.2478,80.4958,560,three-wheeler,1,overtaking,32,male,8,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,11.0,dry,medium,1,0,4,SLP-1335,Steep Winding Road,0,0.44,Three-Wheeler involved in Overtaking incident at Pahala Kadugannawa (Lower Pass),28.6,24.2,32.5,0.0,16.1,1010.2,6,8.3,0,0,none,9.6,1.8
KDG-0337,2025-06-02,19:10:00,Monday,0,19,Mawanella Area,7.248,80.445,470,van,1,mechanical_error,34,male,10,53,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,low,0,0,3,SLP-1336,Flat Urban / Town Center,0,0.32,Van involved in Mechanical Error incident at Mawanella Area,28.6,24.2,32.5,0.0,16.1,1010.2,6,8.3,0,0,none,4.8,0.0
KDG-0338,2025-06-10,15:55:00,Tuesday,0,15,Hingula / Ganethenna,7.254,80.4755,520,three-wheeler,1,slipped,32,male,8,52,60,0,light_rain,2.0,26.0,4.0,15.0,1009.0,mild,7.0,wet,low,0,0,6,SLP-1337,Moderate Bends / Slope,1,0.6,Three-Wheeler involved in Slipped incident at Hingula / Ganethenna,27.9,22.5,31.9,0.0,19.2,1007.3,6,9.4,0,0,none,0.0,-2.9
KDG-0339,2025-06-10,15:55:00,Tuesday,0,15,Hingula / Ganethenna,7.254,80.4764,520,three-wheeler,1,slipped,32,male,8,52,60,0,light_rain,2.0,26.0,4.0,15.0,1009.0,mild,7.0,wet,low,0,0,6,SLP-1338,Moderate Bends / Slope,1,0.6,Three-Wheeler involved in Slipped incident at Hingula / Ganethenna,27.9,22.5,31.9,0.0,19.2,1007.3,6,9.4,0,0,none,0.0,0.0
KDG-0343,2025-06-15,11:55:00,Sunday,1,11,Pahala Kadugannawa (Lower Pass),7.2541,80.4914,560,motorcycle,1,slipped,27,male,5,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,sharp,11.0,wet,medium,1,0,7,SLP-1342,Steep Winding Road,1,0.66,Motorcycle involved in Slipped incident at Pahala Kadugannawa (Lower Pass),25.9,22.6,30.8,22.9,17.0,1009.3,6,8.2,1,1,heavy,68.7,2.0
KDG-0341,2025-06-15,7:45:00,Sunday,1,7,Mawanella Area,7.248,80.4445,470,lorry,1,overtaking,40,male,14,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,medium,1,0,3,SLP-1340,Flat Urban / Town Center,0,0.32,Lorry involved in Overtaking incident at Mawanella Area,25.9,22.6,30.8,22.9,17.0,1009.3,6,8.2,1,1,heavy,68.7,0.0
KDG-0342,2025-06-15,19:20:00,Sunday,1,19,Upper Kadugannawa Pass,7.2525,80.511,620,motorcycle,1,slipped,27,male,5,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,sharp,13.0,wet,low,0,0,7,SLP-1341,Hairpin Bends / Steep Gradient,1,0.72,Motorcycle involved in Slipped incident at Upper Kadugannawa Pass,25.9,22.6,30.8,22.9,17.0,1009.3,6,8.2,1,1,heavy,68.7,0.0
KDG-0346,2025-06-15,11:55:00,Sunday,1,11,Mawanella Area,7.2501,80.447,470,motorcycle,1,excessive_speed,27,male,5,68,50,1,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,medium,1,0,6,SLP-1345,Flat Urban / Town Center,1,0.64,Motorcycle involved in Excessive Speed incident at Mawanella Area,25.9,22.6,30.8,22.9,17.0,1009.3,6,8.2,1,1,heavy,22.9,0.0
KDG-0344,2025-06-15,11:55:00,Sunday,1,11,Hingula / Ganethenna,7.2541,80.4768,520,motorcycle,1,overtaking,27,male,5,68,60,1,clear,0.0,27.0,8.0,12.0,1011.0,mild,7.0,dry,medium,1,0,4,SLP-1343,Moderate Bends / Slope,0,0.4,Motorcycle involved in Overtaking incident at Hingula / Ganethenna,25.9,22.6,30.8,22.9,17.0,1009.3,6,8.2,1,1,heavy,68.7,0.0
KDG-0345,2025-06-15,11:55:00,Sunday,1,11,Mawanella Area,7.2543,80.4621,470,motorcycle,1,slipped,27,male,5,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,medium,1,0,5,SLP-1344,Flat Urban / Town Center,1,0.48,Motorcycle involved in Slipped incident at Mawanella Area,25.9,22.6,30.8,22.9,17.0,1009.3,6,8.2,1,1,heavy,45.8,0.0
KDG-0340,2025-06-15,8:25:00,Sunday,1,8,Pahala Kadugannawa (Lower Pass),7.2485,80.4952,560,motorcycle,1,excessive_speed,27,male,5,68,50,1,heavy_rain,8.0,25.5,1.5,18.0,1007.0,sharp,11.0,very_wet,high,2,1,9,SLP-1339,Steep Winding Road,1,0.88,Motorcycle involved in Excessive Speed incident at Pahala Kadugannawa (Lower Pass),25.9,22.6,30.8,22.9,17.0,1009.3,6,8.2,1,1,heavy,68.7,0.0
KDG-0347,2025-06-25,18:59:11,Wednesday,0,18,Upper Kadugannawa Pass,7.259685,80.51648,620,motorcycle,1,slipped,27,male,5,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,sharp,13.0,wet,medium,1,0,7,SLP-1346,Hairpin Bends / Steep Gradient,1,0.72,Motorcycle involved in Slipped incident at Upper Kadugannawa Pass,28.3,23.9,31.2,0.8,18.3,1009.0,6,7.3,0,0,light,46.6,-0.3
KDG-0348,2025-06-28,16:20:00,Saturday,1,16,Mawanella Area,7.2482,80.444,470,bus,1,slipped,43,male,16,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,low,0,0,5,SLP-1347,Flat Urban / Town Center,1,0.48,Bus involved in Slipped incident at Mawanella Area,27.7,23.4,31.8,0.0,16.3,1010.1,6,8.4,0,0,none,23.7,1.1
KDG-0349,2025-07-01,17:10:00,Tuesday,0,17,Pahala Kadugannawa (Lower Pass),7.2492,80.4947,560,van,1,slipped,34,male,10,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,sharp,11.0,wet,medium,1,0,7,SLP-1348,Steep Winding Road,1,0.66,Van involved in Slipped incident at Pahala Kadugannawa (Lower Pass),28.2,23.5,32.0,0.0,18.0,1009.4,7,8.5,0,0,none,0.8,-0.7
KDG-0350,2025-07-10,21:30:00,Thursday,0,21,Mawanella Area,7.2485,80.4435,470,motorcycle,1,excessive_speed,27,male,5,68,50,1,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,high,2,1,6,SLP-1349,Flat Urban / Town Center,1,0.64,Motorcycle involved in Excessive Speed incident at Mawanella Area,29.1,26.0,35.0,0.0,15.5,1008.5,7,9.0,0,0,none,0.0,-0.9
KDG-0351,2025-07-14,6:45:00,Monday,0,6,Pahala Kadugannawa (Lower Pass),7.2502,80.4941,560,bus,1,mechanical_error,43,male,16,53,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,11.0,dry,low,0,0,4,SLP-1350,Steep Winding Road,0,0.44,Bus involved in Mechanical Error incident at Pahala Kadugannawa (Lower Pass),25.6,23.0,29.3,4.1,20.6,1009.9,7,6.3,1,0,light,4.1,1.4
KDG-0352,2025-07-16,18:23:45,Wednesday,0,18,Upper Kadugannawa Pass,7.259868,80.518596,620,three-wheeler,1,excessive_speed,32,male,8,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,13.0,dry,medium,1,0,7,SLP-1351,Hairpin Bends / Steep Gradient,0,0.72,Three-Wheeler involved in Excessive Speed incident at Upper Kadugannawa Pass,28.3,23.3,31.7,11.1,18.2,1008.3,7,8.4,1,1,heavy,15.2,-1.6
KDG-0353,2025-07-20,18:50:00,Sunday,1,18,Hingula / Ganethenna,7.2537,80.475,520,motorcycle,1,slipped,27,male,5,52,60,0,light_rain,2.0,26.0,4.0,15.0,1009.0,mild,7.0,wet,high,2,1,6,SLP-1352,Moderate Bends / Slope,1,0.6,Motorcycle involved in Slipped incident at Hingula / Ganethenna,26.7,22.7,30.4,0.0,21.0,1007.3,7,7.7,0,0,none,11.1,-1.0
KDG-0354,2025-07-20,18:50:00,Sunday,1,18,Hingula / Ganethenna,7.2537,80.4758,520,motorcycle,1,slipped,27,male,5,52,60,0,light_rain,2.0,26.0,4.0,15.0,1009.0,mild,7.0,wet,high,2,1,6,SLP-1353,Moderate Bends / Slope,1,0.6,Motorcycle involved in Slipped incident at Hingula / Ganethenna,26.7,22.7,30.4,0.0,21.0,1007.3,7,7.7,0,0,none,15.2,0.0
KDG-0355,2025-07-22,8:50:00,Tuesday,0,8,Mawanella Area,7.249,80.443,470,car,1,overtaking,36,male,11,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,medium,1,0,3,SLP-1354,Flat Urban / Town Center,0,0.32,Car involved in Overtaking incident at Mawanella Area,26.8,22.0,30.2,1.8,19.4,1009.3,7,8.2,1,0,light,1.8,2.0
KDG-0357,2025-07-25,15:55:00,Friday,0,15,Hingula / Ganethenna,7.254,80.4764,520,three-wheeler,1,slipped,32,male,8,52,60,0,light_rain,2.0,26.0,4.0,15.0,1009.0,mild,7.0,wet,low,0,0,6,SLP-1356,Moderate Bends / Slope,1,0.6,Three-Wheeler involved in Slipped incident at Hingula / Ganethenna,27.4,23.0,31.0,0.0,19.8,1008.8,7,8.0,0,0,none,0.0,-0.5
KDG-0356,2025-07-25,15:55:00,Friday,0,15,Pahala Kadugannawa (Lower Pass),7.2544,80.4908,560,motorcycle,1,overtaking,27,male,5,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,11.0,dry,low,0,0,4,SLP-1355,Steep Winding Road,0,0.44,Motorcycle involved in Overtaking incident at Pahala Kadugannawa (Lower Pass),27.4,23.0,31.0,0.0,19.8,1008.8,7,8.0,0,0,none,0.0,0.0
KDG-0359,2025-07-25,15:55:00,Friday,0,15,Mawanella Area,7.2494,80.4465,470,lorry,1,mechanical_error,40,male,14,53,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,low,0,0,3,SLP-1358,Flat Urban / Town Center,0,0.32,Lorry involved in Mechanical Error incident at Mawanella Area,27.4,23.0,31.0,0.0,19.8,1008.8,7,8.0,0,0,none,1.8,0.0
KDG-0358,2025-07-25,15:55:00,Friday,0,15,Mawanella Area,7.2539,80.4616,470,three-wheeler,1,overtaking,32,male,8,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,straight,1.0,dry,low,0,0,3,SLP-1357,Flat Urban / Town Center,0,0.32,Three-Wheeler involved in Overtaking incident at Mawanella Area,27.4,23.0,31.0,0.0,19.8,1008.8,7,8.0,0,0,none,1.8,0.0
KDG-0360,2025-07-27,17:52:01,Sunday,1,17,Upper Kadugannawa Pass,7.250481,80.511391,620,motorcycle,1,excessive_speed,27,male,5,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,13.0,dry,medium,1,0,7,SLP-1359,Hairpin Bends / Steep Gradient,0,0.72,Motorcycle involved in Excessive Speed incident at Upper Kadugannawa Pass,25.9,22.8,30.2,0.9,15.7,1010.3,7,7.4,0,0,light,0.9,1.5
KDG-0361,2025-07-28,18:55:00,Monday,0,18,Pahala Kadugannawa (Lower Pass),7.2515,80.4936,560,car,1,overtaking,36,male,11,58,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,11.0,dry,medium,1,0,4,SLP-1360,Steep Winding Road,0,0.44,Car involved in Overtaking incident at Pahala Kadugannawa (Lower Pass),26.4,23.6,30.5,0.0,15.1,1009.5,7,6.9,0,0,none,0.9,-0.8
KDG-0362,2025-07-28,7:55:00,Monday,0,7,Upper Kadugannawa Pass,7.252,80.5105,620,bus,1,brake_failure,43,male,16,53,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,13.0,dry,high,2,1,5,SLP-1361,Hairpin Bends / Steep Gradient,0,0.48,Bus involved in Brake Failure incident at Upper Kadugannawa Pass,26.4,23.6,30.5,0.0,15.1,1009.5,7,6.9,0,0,none,0.9,0.0
KDG-0363,2025-08-05,9:20:00,Tuesday,0,9,Pahala Kadugannawa (Lower Pass),7.2525,80.4928,560,lorry,1,slipped,40,male,14,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,sharp,11.0,wet,high,2,1,7,SLP-1362,Steep Winding Road,1,0.66,Lorry involved in Slipped incident at Pahala Kadugannawa (Lower Pass),27.9,23.7,32.3,0.0,16.6,1009.2,8,8.6,0,0,none,0.0,-0.3
KDG-0364,2025-08-05,17:15:00,Tuesday,0,17,Mawanella Area,7.2495,80.4425,470,three-wheeler,1,slipped,32,male,8,42,50,0,light_rain,2.0,26.0,4.0,15.0,1009.0,straight,1.0,wet,low,0,0,5,SLP-1363,Flat Urban / Town Center,1,0.48,Three-Wheeler involved in Slipped incident at Mawanella Area,27.9,23.7,32.3,0.0,16.6,1009.2,8,8.6,0,0,none,0.0,0.0
KDG-0365,2025-08-10,18:50:00,Sunday,1,18,Pahala Kadugannawa (Lower Pass),7.2545,80.4903,560,motorcycle,1,excessive_speed,27,male,5,68,50,1,clear,0.0,27.0,8.0,12.0,1011.0,sharp,11.0,dry,medium,1,0,7,SLP-1364,Steep Winding Road,0,0.66,Motorcycle involved in Excessive Speed incident at Pahala Kadugannawa (Lower Pass),28.7,23.3,33.7,0.0,17.5,1011.1,8,10.4,0,0,none,0.0,1.9
KDG-0366,2025-08-10,18:50:00,Sunday,1,18,Hingula / Ganethenna,7.2537,80.4758,520,motorcycle,1,slipped,27,male,5,52,60,0,light_rain,2.0,26.0,4.0,15.0,1009.0,mild,7.0,wet,high,2,1,6,SLP-1365,Moderate Bends / Slope,1,0.6,Motorcycle involved in Slipped incident at Hingula / Ganethenna,28.7,23.3,33.7,0.0,17.5,1011.1,8,10.4,0,0,none,0.0,0.0
